,Series_reference,Period,Data_value,Supp,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Zeros,Suare_of_magnitude
8606,ECTM.S1GA8,2013.03,1216.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8607,ECTM.S1GA8,2013.04,1173.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8608,ECTM.S1GA8,2013.05,1256.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8609,ECTM.S1GA8,2013.06,1138.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8610,ECTM.S1GA8,2013.07,1276.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8611,ECTM.S1GA8,2013.08,1284.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8612,ECTM.S1GA8,2013.09,1165.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8613,ECTM.S1GA8,2013.1,1212.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8614,ECTM.S1GA8,2013.11,1258.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8615,ECTM.S1GA8,2013.12,1246.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8616,ECTM.S1GA8,2014.01,1217.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8617,ECTM.S1GA8,2014.02,1282.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8618,ECTM.S1GA8,2014.03,1271.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8619,ECTM.S1GA8,2014.04,1173.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8620,ECTM.S1GA8,2014.05,1296.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8621,ECTM.S1GA8,2014.06,1206.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8622,ECTM.S1GA8,2014.07,1306.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8623,ECTM.S1GA8,2014.08,1275.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8624,ECTM.S1GA8,2014.09,1217.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8625,ECTM.S1GA8,2014.1,1294.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8626,ECTM.S1GA8,2014.11,1280.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8627,ECTM.S1GA8,2014.12,1335.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8628,ECTM.S1GA8,2015.01,1262.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8629,ECTM.S1GA8,2015.02,1316.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8630,ECTM.S1GA8,2015.03,1358.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8631,ECTM.S1GA8,2015.04,1233.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8632,ECTM.S1GA8,2015.05,1329.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8633,ECTM.S1GA8,2015.06,1305.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8634,ECTM.S1GA8,2015.07,1430.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8635,ECTM.S1GA8,2015.08,1369.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8636,ECTM.S1GA8,2015.09,1298.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8637,ECTM.S1GA8,2015.1,1340.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8638,ECTM.S1GA8,2015.11,1370.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8639,ECTM.S1GA8,2015.12,1425.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8640,ECTM.S1GA8,2016.01,1327.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8641,ECTM.S1GA8,2016.02,1451.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8642,ECTM.S1GA8,2016.03,1427.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8643,ECTM.S1GA8,2016.04,1359.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8644,ECTM.S1GA8,2016.05,1405.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8645,ECTM.S1GA8,2016.06,1374.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8646,ECTM.S1GA8,2016.07,1440.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8647,ECTM.S1GA8,2016.08,1454.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8648,ECTM.S1GA8,2016.09,1388.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8649,ECTM.S1GA8,2016.1,1401.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8650,ECTM.S1GA8,2016.11,1473.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8651,ECTM.S1GA8,2016.12,1467.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8652,ECTM.S1GA8,2017.01,1566.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8653,ECTM.S1GA8,2017.02,1622.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8654,ECTM.S1GA8,2017.03,1746.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8655,ECTM.S1GA8,2017.04,1499.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8656,ECTM.S1GA8,2017.05,1717.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8657,ECTM.S1GA8,2017.06,1617.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8658,ECTM.S1GA8,2017.07,1654.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8659,ECTM.S1GA8,2017.08,1743.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8660,ECTM.S1GA8,2017.09,1609.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8661,ECTM.S1GA8,2017.1,1665.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8662,ECTM.S1GA8,2017.11,1779.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8663,ECTM.S1GA8,2017.12,1691.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8664,ECTM.S1GA8,2018.01,1680.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8665,ECTM.S1GA8,2018.02,1711.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8666,ECTM.S1GA8,2018.03,1772.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8667,ECTM.S1GA8,2018.04,1619.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8668,ECTM.S1GA8,2018.05,1797.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8669,ECTM.S1GA8,2018.06,1680.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8670,ECTM.S1GA8,2018.07,1764.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8671,ECTM.S1GA8,2018.08,1846.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8672,ECTM.S1GA8,2018.09,1668.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8673,ECTM.S1GA8,2018.1,1791.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8674,ECTM.S1GA8,2018.11,1831.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8675,ECTM.S1GA8,2018.12,1749.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8676,ECTM.S1GA8,2019.01,1778.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8677,ECTM.S1GA8,2019.02,1774.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8678,ECTM.S1GA8,2019.03,1841.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8679,ECTM.S1GA8,2019.04,1708.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8680,ECTM.S1GA8,2019.05,1881.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8681,ECTM.S1GA8,2019.06,1710.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8682,ECTM.S1GA8,2019.07,1869.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8683,ECTM.S1GA8,2019.08,1910.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8684,ECTM.S1GA8,2019.09,1773.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8685,ECTM.S1GA8,2019.1,1897.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8686,ECTM.S1GA8,2019.11,1847.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8687,ECTM.S1GA8,2019.12,1750.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8688,ECTM.S1GA8,2020.01,1815.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8689,ECTM.S1GA8,2020.02,1850.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8690,ECTM.S1GA8,2020.03,1480.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8691,ECTM.S1GA8,2020.04,725.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8692,ECTM.S1GA8,2020.05,1255.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8693,ECTM.S1GA8,2020.06,1564.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8694,ECTM.S1GA8,2020.07,1708.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8695,ECTM.S1GA8,2020.08,1596.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8696,ECTM.S1GA8,2020.09,1592.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8697,ECTM.S1GA8,2020.1,1686.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8698,ECTM.S1GA8,2020.11,1695.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8699,ECTM.S1GA8,2020.12,1640.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8700,ECTM.S1GA8,2021.01,1553.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8701,ECTM.S1GA8,2021.02,1526.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8702,ECTM.S1GA8,2021.03,1680.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8703,ECTM.S1GA8,2021.04,1589.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8704,ECTM.S1GA8,2021.05,1731.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8705,ECTM.S1GA8,2021.06,1720.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8706,ECTM.S1GA8,2021.07,1883.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8707,ECTM.S1GA8,2021.08,1414.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8708,ECTM.S1GA8,2021.09,1370.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8709,ECTM.S1GA8,2021.1,1515.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8710,ECTM.S1GA8,2021.11,1681.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8711,ECTM.S1GA8,2021.12,1683.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8712,ECTM.S1GA8,2022.01,1587.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8713,ECTM.S1GA8,2022.02,1557.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8714,ECTM.S1GA8,2022.03,1841.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8715,ECTM.S1GA8,2022.04,1729.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8716,ECTM.S1GA8,2022.05,1972.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8717,ECTM.S1GA8,2022.06,1879.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8718,ECTM.S1GA8,2022.07,1917.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8719,ECTM.S1GA8,2022.08,2054.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8720,ECTM.S1GA8,2022.09,1985.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8721,ECTM.S1GA8,2022.1,1981.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8722,ECTM.S1GA8,2022.11,2030.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8723,ECTM.S1GA8,2022.12,1892.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8724,ECTM.S1GA8,2023.01,1973.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8725,ECTM.S1GA8,2023.02,1978.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8726,ECTM.S1GA8,2023.03,2248.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8727,ECTM.S1GA8,2023.04,1960.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8728,ECTM.S1GA8,2023.05,2182.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8729,ECTM.S1GA8,2023.06,2206.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8730,ECTM.S1GA8,2023.07,2118.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8731,ECTM.S1GA8,2023.08,2290.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8732,ECTM.S1GA8,2023.09,2095.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
8733,ECTM.S1GA8,2023.1,2152.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,0,0.0,0.0,0,36
